 7113069.961898 4.357E-24 2.218E-02.04600.045  343.96940.67-.007400       b      0       X      0                P 15Q 14     d68775349291512 1 2    29.0   29.0
 7113070.183204 6.270E-29 3.207E-07.04470.044  343.74810.65-.007400       b      0       X      0                P 15O 16     q6766534928 7 4 1 2    29.0   33.0
 7113070.221591 2.180E-29 9.951E-08.05070.051   79.60700.73-.007100       b      0       X      0                N  7O  6     q6766534928 7 4 1 2     9.0   13.0
 7313070.729195 1.894E-27 2.575E-02.04600.045  336.41280.66-.007400       b      0       X      0                P 15P 15     d65665349271512 1 2   174.0  186.0
 7213070.937263 7.658E-27 2.180E-02.04530.045  368.95070.66-.007400       b      0       X      0                P 16Q 15     d68675349271512 1 2    31.0   31.0
 7313072.611527 1.756E-27 2.366E-02.04600.045  334.53050.67-.007400       b      0       X      0                P 15Q 14     d65665349271512 1 2   174.0  174.0
 7213073.086024 9.532E-27 2.371E-02.04600.045  327.44520.66-.007400       b      0       X      0                P 15P 15     d68675349271512 1 2    29.0   31.0
 7313074.774894 2.174E-27 2.592E-02.04630.046  294.61440.67-.007400       b      0       X      0                P 14P 14     d65665349271512 1 2   162.0  174.0
 7213074.970274 8.851E-27 2.182E-02.04600.045  325.56100.67-.007400       b      0       X      0                P 15Q 14     d68675349271512 1 2    29.0   29.0
 7113076.327290 6.166E-24 2.454E-02.04700.046  262.58270.70-.007400       b      0       X      0                P 13P 13     d68775349291512 1 2    25.0   27.0
 7313076.666831 2.005E-27 2.369E-02.04630.046  292.72250.70-.007400       b      0       X      0                P 14Q 13     d65665349271512 1 2   162.0  162.0
 7213077.022672 1.089E-26 2.389E-02.04630.046  286.76790.67-.007400       b      0       X      0                P 14P 14     d68675349271512 1 2    27.0   29.0
 7113078.227545 5.637E-24 2.224E-02.04700.046  260.68240.72-.007400       b      0       X      0                P 13Q 12     d68775349291512 1 2    25.0   25.0
 7113078.409104 8.240E-29 3.266E-07.04580.046  260.50090.67-.007400       b      0       X      0                P 13O 14     q6766534928 7 4 1 2    25.0   29.0
 7313078.730956 2.452E-27 2.614E-02.04700.046  255.59520.70-.007400       b      0       X      0                P 13P 13     d65665349271512 1 2   150.0  162.0
 7213078.916209 1.005E-26 2.185E-02.04630.046  284.87440.70-.007400       b      0       X      0                P 14Q 13     d68675349271512 1 2    27.0   27.0
 7313080.632739 2.246E-27 2.373E-02.04700.046  253.69340.72-.007400       b      0       X      0                P 13Q 12     d65665349271512 1 2   150.0  150.0
 7213080.872119 1.221E-26 2.407E-02.04700.046  248.79540.70-.007400       b      0       X      0                P 13P 13     d68675349271512 1 2    25.0   27.0
 7313082.597429 2.715E-27 2.639E-02.04730.047  219.35660.72-.007400       b      0       X      0                P 12P 12     d65665349271512 1 2   138.0  150.0
 7213082.775167 1.120E-26 2.188E-02.04700.046  246.89230.72-.007400       b      0       X      0                P 13Q 12     d68675349271512 1 2    25.0   25.0
 7113084.203391 7.487E-24 2.506E-02.04800.047  190.77480.72-.007550       b      0       X      0                P 11P 11     d68775349291512 1 2    21.0   23.0
 7313084.509358 2.467E-27 2.376E-02.04730.047  217.44470.72-.007550       b      0       X      0                P 12Q 11     d65665349271512 1 2   138.0  138.0
 7213084.634409 1.346E-26 2.431E-02.04730.047  213.52910.72-.007400       b      0       X      0                P 12P 12     d68675349271512 1 2    23.0   25.0
 7113086.125137 6.728E-24 2.231E-02.04800.047  188.85310.73-.007500       b      0       X      0                P 11Q 10     d68775349291512 1 2    21.0   21.0
 7113086.264822 1.004E-28 3.346E-07.04680.047  188.71340.72-.007400       b      0       X      0                P 11O 12     q6766534928 7 4 1 2    21.0   25.0
 7313086.374347 2.947E-27 2.668E-02.04800.047  185.90020.72-.007550       b      0       X      0                P 11P 11     d65665349271512 1 2   126.0  138.0
 7213086.547249 1.225E-26 2.193E-02.04730.047  211.61630.72-.007550       b      0       X      0                P 12Q 11     d68675349271512 1 2    23.0   23.0
 7113088.152931 1.870E-29 1.285E-07.05300.053   42.20010.72-.006450       b      0       X      0                N  5O  4     q6766534928 7 4 1 2     5.0    9.0
 7313088.296808 2.654E-27 2.381E-02.04800.047  183.97770.73-.007500       b      0       X      0                P 11Q 10     d65665349271512 1 2   126.0  126.0
 7213088.309574 1.455E-26 2.458E-02.04800.047  180.97050.72-.007550       b      0       X      0                P 11P 11     d68675349271512 1 2    21.0   23.0
 7313090.061732 3.135E-27 2.704E-02.04830.048  155.22710.73-.007500       b      0       X      0                P 10P 10     d65665349271512 1 2   114.0  126.0
 7213090.232567 1.312E-26 2.197E-02.04800.047  179.04750.73-.007500       b      0       X      0                P 11Q 10     d68675349271512 1 2    21.0   21.0
 7113091.710364 8.360E-24 2.580E-02.04900.048  130.43750.74-.007500       b      0       X      0                P  9P  9     d68775349291512 1 2    17.0   19.0
 7213091.897637 1.541E-26 2.490E-02.04830.048  151.12070.73-.007500       b      0       X      0                P 10P 10     d68675349271512 1 2    19.0   21.0
 7313091.995234 2.792E-27 2.386E-02.04830.048  153.29360.74-.007500       b      0       X      0                P 10Q  9     d65665349271512 1 2   114.0  114.0
 7113093.655840 7.329E-24 2.241E-02.04900.048  128.49200.74-.007300       b      0       X      0                P  9Q  8     d68775349291512 1 2    17.0   17.0
 7313093.659595 3.262E-27 2.747E-02.04900.048  127.33870.74-.007500       b      0       X      0                P  9P  9     d65665349271512 1 2   102.0  114.0
 7113093.750128 1.123E-28 3.453E-07.04780.048  128.39770.73-.007500       b      0       X      0                P  9O 10     q6766534928 7 4 1 2    17.0   21.0
 7213093.831255 1.375E-26 2.202E-02.04830.048  149.18710.74-.007500       b      0       X      0                P 10Q  9     d68675349271512 1 2    19.0   19.0
 7213095.398605 1.598E-26 2.531E-02.04900.048  123.98090.74-.007500       b      0       X      0                P  9P  9     d68675349271512 1 2    17.0   19.0
 7313095.604824 2.867E-27 2.393E-02.04900.048  125.39350.74-.007300       b      0       X      0                P  9Q  8     d65665349271512 1 2   102.0  102.0
 7313097.167933 3.316E-27 2.803E-02.04970.049  102.23610.74-.007300       b      0       X      0                P  8P  8     d65665349271512 1 2    90.0  102.0
 7213097.343491 1.408E-26 2.210E-02.04900.048  122.03600.74-.007300       b      0       X      0                P  9Q  8     d68675349271512 1 2    17.0   17.0
 7213098.812479 1.619E-26 2.582E-02.04970.049   99.55210.74-.007300       b      0       X      0                P  8P  8     d68675349271512 1 2    15.0   17.0
 7113098.848248 8.474E-24 2.700E-02.05070.050   81.58050.73-.007000       b      0       X      0                P  7P  7     d68775349291512 1 2    13.0   15.0
 7313099.125851 2.866E-27 2.401E-02.04970.049  100.27820.73-.007000       b      0       X      0                P  8Q  7     d65665349271512 1 2    90.0   90.0
 7313100.586734 3.284E-27 2.875E-02.05070.050   79.92010.73-.007000       b      0       X      0                P  7P  7     d65665349271512 1 2    78.0   90.0
 7213100.769527 1.403E-26 2.217E-02.04970.049   97.59500.73-.007000       b      0       X      0                P  8Q  7     d68675349271512 1 2    15.0   15.0
 7113100.821753 7.150E-24 2.257E-02.05070.050   79.60700.73-.007100       b      0       X      0                P  7Q  6     d68775349291512 1 2    13.0   13.0
 7113100.864135 1.140E-28 3.619E-07.04910.049   79.56460.74-.007300       b      0       X      0                P  7O  8     q6766534928 7 4 1 2    13.0   17.0
 7213102.139244 1.599E-26 2.649E-02.05070.050   77.83530.73-.007000       b      0       X      0                P  7P  7     d68675349271512 1 2    13.0   15.0
 7313102.558745 2.779E-27 2.411E-02.05070.050   77.94810.73-.007100       b      0       X      0                P  7Q  6     d65665349271512 1 2    78.0   78.0
 7313103.915972 3.158E-27 2.973E-02.05170.051   60.39170.73-.007100       b      0       X      0                P  6P  6     d65665349271512 1 2    66.0   78.0
 7213104.109765 1.357E-26 2.227E-02.05070.050   75.86480.73-.007100       b      0       X      0                P  7Q  6     d68675349271512 1 2    13.0   13.0
 7213105.378877 1.533E-26 2.738E-02.05170.051   58.83130.73-.007100       b      0       X      0                P  6P  6     d68675349271512 1 2    11.0   13.0
 7113105.616873 7.616E-24 2.926E-02.05310.052   44.21170.74-.007100       b      0       X      0                P  5P  5     d68775349291512 1 2     9.0   11.0
 7113105.752884 1.140E-29 3.461E-07.05630.055   16.25290.71-.005100       b      0       X      0                N  3O  2     q6766534928 7 4 1 2     1.0    5.0
 7313105.904248 2.600E-27 2.425E-02.05170.051   58.40340.74-.007100       b      0       X      0                P  6Q  5     d65665349271512 1 2    66.0   66.0
 7313107.155608 2.936E-27 3.116E-02.05310.052   43.65170.74-.007100       b      0       X      0                P  5P  5     d65665349271512 1 2    54.0   66.0
 7213107.364897 1.266E-26 2.240E-02.05170.051   56.84520.74-.007100       b      0       X      0                P  6Q  5     d68675349271512 1 2    11.0   11.0
 7113107.604614 1.023E-28 3.916E-07.05070.051   42.22400.73-.007100       b      0       X      0                P  5O  6     q6766534928 7 4 1 2     9.0   13.0
 7113107.628467 6.008E-24 2.287E-02.05310.052   42.20010.72-.006450       b      0       X      0                P  5Q  4     d68775349291512 1 2     9.0    9.0
 7213108.531342 1.422E-26 2.869E-02.05310.052   42.54070.74-.007100       b      0       X      0                P  5P  5     d68675349271512 1 2     9.0   11.0
 7313109.163781 2.326E-27 2.446E-02.05310.052   41.64350.72-.006450       b      0       X      0                P  5Q  4     d65665349271512 1 2    54.0   54.0
 7313110.305593 2.617E-27 3.339E-02.05440.053   29.70060.72-.006450       b      0       X      0                P  4P  4     d65665349271512 1 2    42.0   54.0
 7213110.536246 1.132E-26 2.262E-02.05310.052   40.53580.72-.006450       b      0       X      0                P  5Q  4     d68675349271512 1 2     9.0    9.0
 7213111.596591 1.265E-26 3.073E-02.05440.053   28.96440.72-.006450       b      0       X      0                P  4P  4     d68675349271512 1 2     7.0    9.0
 7113112.015870 5.754E-24 3.512E-02.05640.055   18.33720.70-.005600       b      0       X      0                P  3P  3     d68775349291512 1 2     5.0    7.0
 7313112.340442 1.961E-27 2.478E-02.05440.053   27.66580.70-.005600       b      0       X      0                P  4Q  3     d65665349271512 1 2    42.0   42.0
 7313113.365865 2.210E-27 3.741E-02.05640.055   18.53920.70-.005600       b      0       X      0                P  3P  3     d65665349271512 1 2    30.0   42.0
 7213113.626699 9.532E-27 2.294E-02.05440.053   26.93430.70-.005600       b      0       X      0                P  4Q  3     d68675349271512 1 2     7.0    7.0
 7113113.965438 7.650E-29 4.654E-07.05300.053   16.38760.72-.006450       b      0       X      0                P  3O  4     q6766534928 7 4 1 2     5.0    9.0
 7113114.100187 3.910E-24 2.364E-02.05640.055   16.25290.71-.005100       b      0       X      0                P  3Q  2     d68775349291512 1 2     5.0    5.0
 7213114.574565 1.066E-26 3.441E-02.05640.055   18.10260.70-.005600       b      0       X      0                P  3P  3     d68675349271512 1 2     5.0    7.0
 7313115.442488 1.513E-27 2.536E-02.05640.055   16.46250.71-.005100       b      0       X      0                P  3Q  2     d65665349271512 1 2    30.0   30.0
 7313116.336352 1.725E-27 4.674E-02.05850.056   10.16770.71-.005100       b      0       X      0                P  2P  2     d65665349271512 1 2    18.0   30.0
 7213116.643943 7.359E-27 2.352E-02.05640.055   16.03330.71-.005100       b      0       X      0                P  3Q  2     d68675349271512 1 2     5.0    5.0
 7213117.465197 8.323E-27 4.306E-02.05850.056    9.95600.71-.005100       b      0       X      0                P  2P  2     d68675349271512 1 2     3.0    5.0
 7113118.044663 3.083E-24 8.784E-02.06150.059    3.96110.72-.005200       b      0       X      0                P  1P  1     d68775349291512 1 2     1.0    3.0
 7313118.501775 9.990E-28 2.680E-02.05850.056    8.00220.72-.005200       b      0       X      0                P  2Q  1     d65665349271512 1 2    18.0   18.0
 7313119.216966 1.182E-27 9.356E-02.06150.059    4.58650.72-.005200       b      0       X      0                P  1P  1     d65665349271512 1 2     6.0   18.0
 7213119.617582 4.874E-27 2.496E-02.05850.056    7.80360.72-.005200       b      0       X      0                P  2Q  1     d68675349271512 1 2     3.0    3.0
 7113119.921454 3.590E-29 1.020E-06.05630.055    2.08430.71-.005100       b      0       X      0                P  1O  2     q6766534928 7 4 1 2     1.0    5.0
 7213120.268403 5.695E-27 8.612E-02.06150.059    4.52470.72-.005200       b      0       X      0                P  1P  1     d68675349271512 1 2     1.0    3.0
 7113126.391965 1.540E-24 8.784E-03.05640.055    3.96110.71-.005000       b      0       X      0                R  1R  1     d68775349291512 1 2     5.0    3.0
 7313126.504014 7.728E-28 1.996E-02.05850.056    0.00000.72-.005200       b      0       X      0                R  0Q  1     d65665349271512 1 2    18.0   18.0
 7313127.318543 5.902E-28 9.354E-03.05640.055    4.58650.71-.005000       b      0       X      0                R  1R  1     d65665349271512 1 2    30.0   18.0
 7213127.421184 3.665E-27 1.809E-02.05850.056    0.00000.72-.005200       b      0       X      0                R  0Q  1     d68675349271512 1 2     3.0    3.0
 7213128.152496 2.845E-27 8.615E-03.05640.055    4.52470.71-.005000       b      0       X      0                R  1R  1     d68675349271512 1 2     5.0    3.0
 7113128.268756 3.587E-24 2.028E-02.05640.055    2.08430.71-.005100       b      0       X      0                R  1Q  2     d68775349291512 1 2     5.0    5.0
 7313129.203195 1.362E-27 2.140E-02.05640.055    2.70180.71-.005100       b      0       X      0                R  1Q  2     d65665349271512 1 2    30.0   30.0
 7313129.838576 1.148E-27 1.336E-02.05440.053   10.16770.70-.005400       b      0       X      0                R  2R  2     d65665349271512 1 2    42.0   30.0
 7213130.044540 6.508E-27 1.953E-02.05640.055    2.63270.71-.005100       b      0       X      0                R  1Q  2     d68675349271512 1 2     5.0    5.0
 7113130.353051 4.090E-30 2.303E-08.05860.057    0.00000.72-.005200       b      0       X      0                R  1S  0     q6766534928 7 4 1 2     5.0    1.0
 7213130.604968 5.539E-27 1.231E-02.05440.053    9.95600.70-.005400       b      0       X      0                R  2R  2     d68675349271512 1 2     7.0    5.0
 7113131.491406 4.306E-24 1.465E-02.05310.052   18.33720.72-.005900       b      0       X      0                R  3R  3     d68775349291512 1 2     9.0    7.0
 7313131.765024 1.906E-27 2.198E-02.05440.053    8.24120.70-.005600       b      0       X      0                R  2Q  3     d65665349271512 1 2    42.0   42.0
 7313132.268130 1.654E-27 1.560E-02.05310.052   18.53920.72-.005900       b      0       X      0                R  3R  3     d65665349271512 1 2    54.0   42.0
 7213132.536303 9.137E-27 2.011E-02.05440.053    8.02470.70-.005600       b      0       X      0                R  2Q  3     d68675349271512 1 2     7.0    7.0
 7213132.969441 7.984E-27 1.436E-02.05310.052   18.10260.72-.005900       b      0       X      0                R  3R  3     d68675349271512 1 2     9.0    7.0
 7113133.440974 6.244E-24 2.105E-02.05310.052   16.38760.72-.006450       b      0       X      0                R  3Q  4     d68775349291512 1 2     9.0    9.0
 7113133.575723 5.120E-29 1.734E-07.05630.055   16.25290.71-.005100       b      0       X      0                R  3S  2     q6766534928 7 4 1 2     9.0    5.0
 7313134.221284 2.386E-27 2.229E-02.05310.052   16.58600.72-.006450       b      0       X      0                R  3Q  4     d65665349271512 1 2    54.0   54.0
 7313134.607048 2.088E-27 1.701E-02.05170.051   29.70060.74-.006000       b      0       X      0                R  4R  4     d65665349271512 1 2    66.0   54.0
 7213134.926009 1.147E-26 2.044E-02.05310.052   16.14610.72-.006450       b      0       X      0                R  3Q  4     d68675349271512 1 2     9.0    9.0
 7213135.245766 1.010E-26 1.567E-02.05170.051   28.96440.74-.006000       b      0       X      0                R  4R  4     d68675349271512 1 2    11.0    9.0
 7113136.217035 6.325E-24 1.690E-02.05070.050   44.21170.73-.006100       b      0       X      0                R  5R  5     d68775349291512 1 2    13.0   11.0
 7313136.580137 2.787E-27 2.250E-02.05170.051   27.72760.74-.007100       b      0       X      0                R  4Q  5     d65665349271512 1 2    66.0   66.0
 7313136.855162 2.438E-27 1.800E-02.05070.050   43.65170.73-.006100       b      0       X      0                R  5R  5     d65665349271512 1 2    78.0   66.0
 7213137.221255 1.342E-26 2.063E-02.05170.051   26.98890.74-.007100       b      0       X      0                R  4Q  5     d68675349271512 1 2    11.0   11.0
 7213137.433783 1.181E-26 1.657E-02.05070.050   42.54070.73-.006100       b      0       X      0                R  5R  5     d68675349271512 1 2    13.0   11.0
 7113138.204776 8.059E-24 2.133E-02.05070.050   42.22400.73-.007100       b      0       X      0                R  5Q  6     d68775349291512 1 2    13.0   13.0
 7113138.228629 8.090E-29 2.154E-07.05300.053   42.20010.72-.006450       b      0       X      0                R  5S  4     q6766534928 7 4 1 2    13.0    9.0
 7313138.844561 3.096E-27 2.264E-02.05070.050   41.66230.73-.007100       b      0       X      0                R  5Q  6     d65665349271512 1 2    78.0   78.0
 7313139.012290 2.696E-27 1.872E-02.04970.049   60.39170.73-.006100       b      0       X      0                R  6R  6     d65665349271512 1 2    90.0   78.0
 7213139.424814 1.495E-26 2.078E-02.05070.050   40.54970.73-.007100       b      0       X      0                R  5Q  6     d68675349271512 1 2    13.0   13.0
 7213139.533321 1.309E-26 1.723E-02.04970.049   58.83130.73-.006100       b      0       X      0                R  6R  6     d68675349271512 1 2    15.0   13.0
 7113140.567365 7.380E-24 1.810E-02.04900.048   81.58050.74-.006150       b      0       X      0                R  7R  7     d68775349291512 1 2    17.0   15.0
 7313141.015833 3.307E-27 2.274E-02.04970.049   58.38820.73-.007000       b      0       X      0                R  6Q  7     d65665349271512 1 2    90.0   90.0
 7313141.078239 2.860E-27 1.927E-02.04900.048   79.92010.74-.006150       b      0       X      0                R  7R  7     d65665349271512 1 2   102.0   90.0
 7213141.537876 1.601E-26 2.088E-02.04970.049   56.82670.73-.007000       b      0       X      0                R  6Q  7     d68675349271512 1 2    15.0   15.0
 7213141.544196 1.392E-26 1.774E-02.04900.048   77.83530.74-.006150       b      0       X      0                R  7R  7     d68675349271512 1 2    17.0   15.0
 7113142.540871 9.660E-29 2.360E-07.05070.051   79.60700.73-.007100       b      0       X      0                R  7S  6     q6766534928 7 4 1 2    17.0   13.0
 7113142.583253 8.847E-24 2.149E-02.04900.048   79.56460.74-.007300       b      0       X      0                R  7Q  8     d68775349291512 1 2    17.0   17.0
 7313143.052803 2.931E-27 1.970E-02.04830.048  102.23610.74-.006200       b      0       X      0                R  8R  8     d65665349271512 1 2   114.0  102.0
 7313143.094530 3.419E-27 2.282E-02.04900.048   77.90380.74-.007300       b      0       X      0                R  7Q  8     d65665349271512 1 2   102.0  102.0
 7213143.466215 1.431E-26 1.814E-02.04830.048   99.55210.74-.006200       b      0       X      0                R  8R  8     d68675349271512 1 2    19.0   17.0
 7213143.560972 1.660E-26 2.096E-02.04900.048   75.81850.74-.007300       b      0       X      0                R  7Q  8     d68675349271512 1 2    17.0   17.0
 7113144.540706 7.479E-24 1.884E-02.04800.047  130.43750.73-.006200       b      0       X      0                R  9R  9     d68775349291512 1 2    21.0   19.0
 7313144.935767 2.918E-27 2.005E-02.04800.047  127.33870.73-.006200       b      0       X      0                R  9R  9     d65665349271512 1 2   126.0  114.0
 7313145.080890 3.437E-27 2.288E-02.04830.048  100.20800.74-.007500       b      0       X      0                R  8Q  9     d65665349271512 1 2   114.0  114.0
 7213145.299173 1.429E-26 1.846E-02.04800.047  123.98090.73-.006200       b      0       X      0                R  9R  9     d68675349271512 1 2    21.0   19.0
 7213145.494324 1.675E-26 2.103E-02.04830.048   97.52400.74-.007500       b      0       X      0                R  8Q  9     d68675349271512 1 2    19.0   19.0
 7113146.486181 9.890E-29 2.482E-07.04910.049  128.49200.74-.007300       b      0       X      0                R  9S  8     q6766534928 7 4 1 2    21.0   17.0
 7113146.580469 8.652E-24 2.158E-02.04800.047  128.39770.73-.007500       b      0       X      0                R  9Q 10     d68775349291512 1 2    21.0   21.0
 7313146.726900 2.831E-27 2.035E-02.04730.047  155.22710.72-.006400       b      0       X      0                R 10R 10     d65665349271512 1 2   138.0  126.0
 7313146.974969 3.369E-27 2.293E-02.04800.047  125.29950.73-.007500       b      0       X      0                R  9Q 10     d65665349271512 1 2   126.0  126.0
 7213147.042852 1.391E-26 1.873E-02.04730.047  151.12070.72-.006400       b      0       X      0                R 10R 10     d68675349271512 1 2    23.0   21.0
 7213147.337980 1.647E-26 2.107E-02.04800.047  121.94210.73-.007500       b      0       X      0                R  9Q 10     d68675349271512 1 2    21.0   21.0
 7113147.744293 6.090E-30 1.930E-08.05630.055    2.08430.71-.005100       b      0       X      0                T  1S  2     q6766534928 7 4 1 2     9.0    5.0
 7113148.135160 6.814E-24 1.934E-02.04700.046  190.77480.72-.006650       b      0       X      0                R 11R 11     d68775349291512 1 2    25.0   23.0
 7113148.410735 4.004E-29 2.116E-02.02280.027 2956.33740.63-.010500       b      0       X      0                R 45R 45     d47665349261512 1 2    93.0   91.0
 7313148.425962 2.682E-27 2.059E-02.04700.046  185.90020.72-.006650       b      0       X      0                R 11R 11     d65665349271512 1 2   150.0  138.0
 7213148.697023 1.323E-26 1.895E-02.04700.046  180.97050.72-.006650       b      0       X      0                R 11R 11     d68675349271512 1 2    25.0   23.0
 7313148.776717 3.227E-27 2.297E-02.04730.047  153.17730.72-.007550       b      0       X      0                R 10Q 11     d65665349271512 1 2   138.0  138.0
 7213149.091892 1.583E-26 2.111E-02.04730.047  149.07160.72-.007550       b      0       X      0                R 10Q 11     d68675349271512 1 2    23.0   23.0
 7313150.032699 2.486E-27 2.080E-02.04630.046  219.35660.70-.006900       b      0       X      0                R 12R 12     d65665349271512 1 2   162.0  150.0
 7113150.056906 9.090E-29 2.571E-07.04780.048  188.85310.73-.007500       b      0       X      0                R 11S 10     q6766534928 7 4 1 2    25.0   21.0
 7113150.196592 7.702E-24 2.165E-02.04700.046  188.71340.72-.007400       b      0       X      0                R 11Q 12     d68775349291512 1 2    25.0   25.0
 7213150.261448 1.232E-26 1.914E-02.04630.046  213.52910.70-.006900       b      0       X      0                R 12R 12     d68675349271512 1 2    27.0   25.0
 7313150.486015 3.026E-27 2.301E-02.04700.046  183.84010.72-.007400       b      0       X      0                R 11Q 12     d65665349271512 1 2   150.0  150.0
 7213150.755942 1.491E-26 2.115E-02.04700.046  178.91150.72-.007400       b      0       X      0                R 11Q 12     d68675349271512 1 2    25.0   25.0
 7113150.781491 4.170E-29 2.180E-02.02280.027 2953.96660.63-.010000       b      0       X      0                R 45Q 46     d47665349261512 1 2    93.0   93.0
 7113151.348627 5.678E-24 1.971E-02.04600.045  262.58270.67-.007200       b      0       X      0                R 13R 13     d68775349291512 1 2    29.0   27.0
 7313151.546846 2.258E-27 2.098E-02.04600.045  255.59520.67-.007200       b      0       X      0                R 13R 13     d65665349271512 1 2   174.0  162.0
 7213151.735875 1.124E-26 1.931E-02.04600.045  248.79540.67-.007200       b      0       X      0                R 13R 13     d68675349271512 1 2    29.0   27.0
 7113151.753866 1.306E-28 2.115E-02.02330.027 2703.84430.63-.010500       b      0       X      0                R 43R 43     d47665349261512 1 2    89.0   87.0
 7313152.102694 2.781E-27 2.304E-02.04630.046  217.28660.70-.007400       b      0       X      0                R 12Q 13     d65665349271512 1 2   162.0  162.0
 7213152.329972 1.376E-26 2.117E-02.04630.046  211.46060.70-.007400       b      0       X      0                R 12Q 13     d68675349271512 1 2    27.0   27.0
 7313152.968124 2.011E-27 2.113E-02.04530.045  294.61440.66-.007200       b      0       X      0                R 14R 14     d65665349271512 1 2   186.0  174.0
 7213153.120040 1.007E-26 1.946E-02.04530.045  286.76790.66-.007200       b      0       X      0                R 14R 14     d68675349271512 1 2    31.0   29.0
 7113153.248882 7.620E-29 2.636E-07.04680.047  260.68240.72-.007400       b      0       X      0                R 13S 12     q6766534928 7 4 1 2    29.0   25.0
 7113153.430441 6.313E-24 2.170E-02.04600.045  260.50090.67-.007400       b      0       X      0                R 13Q 14     d68775349291512 1 2    29.0   29.0
 7313153.626551 2.507E-27 2.307E-02.04600.045  253.51550.67-.007400       b      0       X      0                R 13Q 14     d65665349271512 1 2   174.0  174.0
 7213153.813788 1.246E-26 2.119E-02.04600.045  246.71750.67-.007400       b      0       X      0                R 13Q 14     d68675349271512 1 2    29.0   29.0
 7113154.107010 1.361E-28 2.180E-02.02330.027 2701.49120.63-.010000       b      0       X      0                R 43Q 44     d47665349261512 1 2    89.0   89.0
 7113154.178797 4.369E-24 1.998E-02.04460.044  345.84950.65-.007300       b      0       X      0                R 15R 15     d68775349291512 1 2    33.0   31.0
 7313154.296244 1.758E-27 2.127E-02.04460.044  336.41280.65-.007300       b      0       X      0                R 15R 15     d65665349271512 1 2   198.0  186.0
 7213154.413669 8.847E-27 1.958E-02.04460.044  327.44520.65-.007300       b      0       X      0                R 15R 15     d68675349271512 1 2    33.0   31.0
 7113154.652777 4.026E-28 2.112E-02.02390.028 2462.41300.63-.010500       b      0       X      0                R 41R 41     d47665349261512 1 2    85.0   83.0
 7313155.057353 2.218E-27 2.308E-02.04530.045  292.52520.66-.007400       b      0       X      0                R 14Q 15     d65665349271512 1 2   186.0  186.0
 7213155.207169 1.109E-26 2.123E-02.04530.045  284.68080.66-.007400       b      0       X      0                R 14Q 15     d68675349271512 1 2    31.0   31.0
 7313155.530903 1.510E-27 2.140E-02.04390.044  380.98870.65-.007300       b      0       X      0                R 16R 16     d65665349271512 1 2   210.0  198.0
 7213155.616477 7.641E-27 1.969E-02.04390.044  370.82580.65-.007300       b      0       X      0                R 16R 16     d68675349271512 1 2    35.0   33.0
 7113156.058877 5.880E-29 2.681E-07.04580.046  343.96940.67-.007400       b      0       X      0                R 15S 14     q6766534928 7 4 1 2    33.0   29.0
 7113156.280183 4.799E-24 2.173E-02.04460.044  343.74810.65-.007400       b      0       X      0                R 15Q 16     d68775349291512 1 2    33.0   33.0
 7313156.394846 1.929E-27 2.311E-02.04460.044  334.31420.65-.007400       b      0       X      0                R 15Q 16     d65665349271512 1 2   198.0  198.0
 7213156.509873 9.695E-27 2.125E-02.04460.044  325.34900.65-.007400       b      0       X      0                R 15Q 16     d68675349271512 1 2    33.0   33.0
 7113156.623154 3.123E-24 2.019E-02.04330.043  440.56180.65-.007500       b      0       X      0                R 17R 17     d68775349291512 1 2    37.0   35.0
 7313156.671788 1.274E-27 2.150E-02.04330.043  428.34040.65-.007500       b      0       X      0                R 17R 17     d65665349271512 1 2   222.0  210.0
 7213156.728166 6.488E-27 1.979E-02.04330.043  416.90800.65-.007500       b      0       X      0                R 17R 17     d68675349271512 1 2    37.0   35.0
 7113156.988305 4.204E-28 2.182E-02.02390.028 2460.07740.63-.010000       b      0       X      0                R 41Q 42     d47665349261512 1 2    85.0   85.0
 7113157.113169 1.174E-27 2.111E-02.02460.029 2232.08280.63-.010500       b      0       X      0                R 39R 39     d57665349261512 1 2    81.0   79.0
 7313157.638754 1.648E-27 2.312E-02.04390.044  378.88090.65-.007500       b      0       X      0                R 16Q 17     d65665349271512 1 2   210.0  210.0
 7313157.718570 1.057E-27 2.160E-02.04260.042  478.46600.64-.007400       b      0       X      0                R 18R 18     d65665349271512 1 2   234.0  222.0
 7213157.721639 8.332E-27 2.126E-02.04390.044  368.72070.65-.007500       b      0       X      0                R 16Q 17     d68675349271512 1 2    35.0   35.0
 7213157.748425 5.418E-27 1.988E-02.04260.042  465.69000.64-.007400       b      0       X      0                R 18R 18     d68675349271512 1 2    39.0   37.0
 7113158.483902 4.210E-29 2.714E-07.04470.044  438.70100.65-.007400       b      0       X      0                R 17S 16     q6766534928 7 4 1 2    37.0   33.0
 7313158.670911 8.625E-28 2.168E-02.04160.042  531.36350.64-.007300       b      0       X      0                R 19R 19     d65665349271512 1 2   246.0  234.0
 7213158.676935 4.452E-27 1.996E-02.04160.042  517.17000.64-.007300       b      0       X      0                R 19R 19     d68675349271512 1 2    41.0   39.0
 7113158.678972 2.083E-24 2.037E-02.04160.042  546.70420.64-.007300       b      0       X      0                R 19R 19     d68775349291512 1 2    41.0   39.0
 7113158.743572 3.399E-24 2.176E-02.04330.043  438.44130.65-.007800       b      0       X      0                R 17Q 18     d68775349291512 1 2    37.0   37.0
